message_id,sent_time_ns,receive_time_ns,latency_ms
4696,1778959355442004233,1778959355442127479,0.123246
4697,1778959355451998072,1778959355452112732,0.11466
4698,1778959355462005718,1778959355462133763,0.128045
4699,1778959355472006270,1778959355472127061,0.120791
4700,1778959355482001562,1778959355482129597,0.128035
4701,1778959355492043463,1778959355492173492,0.130029
4702,1778959355502005421,1778959355502133517,0.128096
4703,1778959355512013007,1778959355512136694,0.123687
4704,1778959355522036733,1778959355522162855,0.126122
4705,1778959355532009332,1778959355532128370,0.119038
4706,1778959355542006267,1778959355542140484,0.134217
4707,1778959355552000116,1778959355552122370,0.122254
4708,1778959355562019113,1778959355562138141,0.119028
4709,1778959355572003865,1778959355572120068,0.116203
4710,1778959355582005139,1778959355582125649,0.12051
4711,1778959355592013516,1778959355592154155,0.140639
4712,1778959355602002315,1778959355602153775,0.15146
4713,1778959355612003498,1778959355612121855,0.118357
4714,1778959355622014290,1778959355622147285,0.132995
4715,1778959355632013089,1778959355632129702,0.116613
4716,1778959355642003541,1778959355642128150,0.124609
4717,1778959355652008051,1778959355652139362,0.131311
4718,1778959355662013793,1778959355662136969,0.123176
4719,1778959355672010437,1778959355672131700,0.121263
4720,1778959355682013514,1778959355682140287,0.126773
4721,1778959355692014798,1778959355692147612,0.132814
4722,1778959355702014318,1778959355702138215,0.123897
4723,1778959355712004470,1778959355712123478,0.119008
4724,1778959355722006034,1778959355722138227,0.132193
4725,1778959355732033197,1778959355732156223,0.123026
4726,1778959355742005655,1778959355742120736,0.115081
4727,1778959355752022789,1778959355752141977,0.119188
4728,1778959355762010556,1778959355762133141,0.122585
4729,1778959355772001510,1778959355772116190,0.11468
4730,1778959355782028242,1778959355782161958,0.133716
4731,1778959355792011802,1778959355792139306,0.127504
4732,1778959355802000992,1778959355802112365,0.111373
4733,1778959355812012515,1778959355812146482,0.133967
4734,1778959355822004811,1778959355822126144,0.121333
4735,1778959355832018699,1778959355832163446,0.144747
4736,1778959355842016766,1778959355842161694,0.144928
4737,1778959355852009734,1778959355852133831,0.124097
4738,1778959355861998132,1778959355862119345,0.121213
4739,1778959355872004025,1778959355872127882,0.123857
4740,1778959355882010658,1778959355882142321,0.131663
4741,1778959355892003946,1778959355892137813,0.133867
4742,1778959355902008576,1778959355902142653,0.134077
4743,1778959355912010521,1778959355912148686,0.138165
4744,1778959355922004010,1778959355922135321,0.131311
4745,1778959355932006555,1778959355932129501,0.122946
4746,1778959355942013169,1778959355942140032,0.126863
4747,1778959355952029401,1778959355952168117,0.138716
4748,1778959355962009213,1778959355962129384,0.120171
4749,1778959355972019554,1778959355972145556,0.126002
4750,1778959355982014095,1778959355982148101,0.134006
4751,1778959355992013224,1778959355992151960,0.138736
4752,1778959356002004749,1778959356002141932,0.137183
4753,1778959356012019688,1778959356012152563,0.132875
4754,1778959356022019419,1778959356022138848,0.119429
4755,1778959356032018288,1778959356032156543,0.138255
4756,1778959356042017137,1778959356042132768,0.115631
4757,1778959356052002981,1778959356052127619,0.124638
4758,1778959356062011578,1778959356062144012,0.132434
4759,1778959356072013763,1778959356072140606,0.126843
4760,1778959356082023022,1778959356082158672,0.13565
4761,1778959356092046558,1778959356092172500,0.125942
4762,1778959356102032162,1778959356102163403,0.131241
4763,1778959356112012104,1778959356112124911,0.112807
4764,1778959356122005172,1778959356122145481,0.140309
4765,1778959356132010183,1778959356132130393,0.12021
4766,1778959356142015805,1778959356142135053,0.119248
4767,1778959356152010415,1778959356152152608,0.142193
4768,1778959356162007751,1778959356162124635,0.116884
4769,1778959356172002603,1778959356172123154,0.120551
4770,1778959356182008305,1778959356182130398,0.122093
4771,1778959356192009708,1778959356192141431,0.131723
4772,1778959356202044075,1778959356202164015,0.11994
4773,1778959356212007616,1778959356212111105,0.103489
